Temperature	Date	Time
19	12/02/2022	12:29:21.416323
18	12/02/2022	12:39:21.775230
18	12/02/2022	12:49:24.390882
18	12/02/2022	12:59:24.660151
19	12/02/2022	13:09:24.918619
18	12/02/2022	13:19:25.184511
19	12/02/2022	13:29:25.458267
18	12/02/2022	13:39:25.815496
19	12/02/2022	13:49:26.173001
18	12/02/2022	13:59:26.530303
19	12/02/2022	14:09:26.887581
19	12/02/2022	14:19:27.162892
19	12/02/2022	14:29:27.425803
19	12/02/2022	14:39:27.783148
19	12/02/2022	14:49:28.140540
19	12/02/2022	14:59:28.402235
19	12/02/2022	15:09:28.667692
19	12/02/2022	15:19:28.926341
19	12/02/2022	15:29:29.283544
19	12/02/2022	15:39:29.551519
19	12/02/2022	15:49:29.908756
19	12/02/2022	15:59:30.266094
19	12/02/2022	16:09:30.623411
19	12/02/2022	16:19:33.239074
19	12/02/2022	16:29:33.596266
19	12/02/2022	16:39:38.470595
19	12/02/2022	16:49:41.086591
19	12/02/2022	16:59:43.611974
19	12/02/2022	17:09:43.969475
20	12/02/2022	17:19:44.326787
19	12/02/2022	17:29:44.684044
20	12/02/2022	17:39:45.041443
19	12/02/2022	17:49:45.398696
20	12/02/2022	17:59:45.756201
20	12/02/2022	18:09:46.113589
20	12/02/2022	18:19:46.470999
20	12/02/2022	18:29:46.828296
20	12/02/2022	18:39:47.185505
20	12/02/2022	18:49:47.542905
20	12/02/2022	18:59:47.900215
20	12/02/2022	19:09:48.257019
20	12/02/2022	19:19:48.614401
21	12/02/2022	19:29:48.881353
20	12/02/2022	19:39:49.238868
20	12/02/2022	19:49:49.514282
20	12/02/2022	19:59:49.780243
20	12/02/2022	20:09:50.044461
20	12/02/2022	20:19:50.308062
20	12/02/2022	20:29:50.570525
20	12/02/2022	20:39:50.927332
21	12/02/2022	20:49:51.188680
20	12/02/2022	20:59:51.465512
20	12/02/2022	21:09:51.822916
21	12/02/2022	21:19:52.180434
20	12/02/2022	21:29:52.537857
20	12/02/2022	21:39:55.153568
20	12/02/2022	21:49:55.511074
20	12/02/2022	21:59:55.868460
20	12/02/2022	22:09:56.165198
20	12/02/2022	22:19:56.522472
19	12/02/2022	22:29:56.797226
19	12/02/2022	22:39:57.154436
19	12/02/2022	22:49:57.510975
19	12/02/2022	22:59:57.817706
19	12/02/2022	23:09:58.175098
19	12/02/2022	23:19:58.532490
19	12/02/2022	23:29:58.889867
19	12/02/2022	23:39:59.225943
19	12/02/2022	23:49:59.583186
19	12/02/2022	23:59:59.940677
19	13/02/2022	00:10:00.298067
19	13/02/2022	00:20:00.655285
19	13/02/2022	00:30:01.016784
18	13/02/2022	00:40:01.373982
18	13/02/2022	00:50:01.731369
18	13/02/2022	01:00:01.989573
18	13/02/2022	01:10:02.346988
18	13/02/2022	01:20:02.704147
18	13/02/2022	01:30:03.061375
18	13/02/2022	01:40:05.677057
18	13/02/2022	01:50:06.034322
18	13/02/2022	02:00:06.305699
18	13/02/2022	02:10:06.582482
18	13/02/2022	02:20:06.939718
18	13/02/2022	02:30:07.200951
18	13/02/2022	02:40:07.558239
18	13/02/2022	02:50:07.915550
18	13/02/2022	03:00:08.174270
18	13/02/2022	03:10:08.437946
18	13/02/2022	03:20:08.795578
17	13/02/2022	03:30:09.152855
17	13/02/2022	03:40:09.509587
17	13/02/2022	03:50:09.866964
17	13/02/2022	04:00:10.224351
17	13/02/2022	04:10:10.581480
16	13/02/2022	04:20:10.842197
16	13/02/2022	04:30:11.106133
16	13/02/2022	04:40:11.463431
16	13/02/2022	04:50:11.721477
16	13/02/2022	05:00:12.078765
16	13/02/2022	05:10:12.345950
15	13/02/2022	05:20:12.703198
16	13/02/2022	05:30:13.060383
16	13/02/2022	05:40:13.417750
16	13/02/2022	05:50:13.774926
16	13/02/2022	06:00:14.132226
16	13/02/2022	06:10:14.489375
16	13/02/2022	06:20:14.846830
16	13/02/2022	06:30:15.122068
16	13/02/2022	06:40:15.479507
16	13/02/2022	06:50:15.836775
16	13/02/2022	07:00:16.193922
16	13/02/2022	07:10:16.551304
17	13/02/2022	07:20:16.814644
17	13/02/2022	07:30:17.171845
17	13/02/2022	07:40:17.529856
17	13/02/2022	07:50:17.882035
17	13/02/2022	08:00:18.239297
17	13/02/2022	08:10:18.516281
17	13/02/2022	08:20:18.789214
17	13/02/2022	08:30:19.146446
17	13/02/2022	08:40:19.415922
17	13/02/2022	08:50:19.773232
17	13/02/2022	09:00:22.372887
17	13/02/2022	09:10:22.730108
17	13/02/2022	09:20:23.087349
17	13/02/2022	09:30:23.363727
17	13/02/2022	09:40:23.643840
17	13/02/2022	09:50:23.909133
17	13/02/2022	10:00:24.266306
17	13/02/2022	10:10:24.536499
17	13/02/2022	10:20:24.893668
17	13/02/2022	10:30:25.165472
17	13/02/2022	10:40:25.522586
17	13/02/2022	10:50:25.879680
17	13/02/2022	11:00:26.236927
17	13/02/2022	11:10:26.593969
17	13/02/2022	11:20:26.951310
18	13/02/2022	11:30:27.308586
18	13/02/2022	11:40:27.665644
19	13/02/2022	11:50:28.023013
19	13/02/2022	12:00:28.380275
19	13/02/2022	12:10:28.737530
19	13/02/2022	12:20:29.094603
19	13/02/2022	12:30:29.451909
19	13/02/2022	12:40:29.809177
19	13/02/2022	12:50:30.166462
19	13/02/2022	13:00:30.523534
19	13/02/2022	13:10:30.880926
19	13/02/2022	13:20:31.146066
19	13/02/2022	13:30:33.671713
19	13/02/2022	13:40:34.028727
19	13/02/2022	13:50:34.386058
19	13/02/2022	14:00:39.260544
19	13/02/2022	14:10:39.617882
19	13/02/2022	14:20:39.975056
20	13/02/2022	14:30:40.332333
20	13/02/2022	14:40:40.689474
20	13/02/2022	14:50:41.046809
20	13/02/2022	15:00:41.403922
20	13/02/2022	15:10:41.663391
20	13/02/2022	15:20:41.927910
20	13/02/2022	15:30:42.195516
20	13/02/2022	15:40:42.552218
20	13/02/2022	15:50:42.909249
20	13/02/2022	16:00:43.179664
21	13/02/2022	16:10:43.445890
21	13/02/2022	16:20:46.061722
21	13/02/2022	16:30:46.317703
20	13/02/2022	16:40:46.674917
20	13/02/2022	16:50:46.934539
20	13/02/2022	17:00:47.291851
20	13/02/2022	17:10:47.588359
20	13/02/2022	17:20:50.203897
20	13/02/2022	17:30:50.561167
20	13/02/2022	17:40:50.918287
20	13/02/2022	17:50:51.275440
20	13/02/2022	18:00:51.588490
19	13/02/2022	18:10:51.945735
20	13/02/2022	18:20:52.205425
19	13/02/2022	18:30:52.498262
20	13/02/2022	18:40:55.113801
20	13/02/2022	18:50:55.471104
19	13/02/2022	19:00:55.739196
19	13/02/2022	19:10:56.096492
19	13/02/2022	19:20:56.368761
19	13/02/2022	19:30:56.626507
19	13/02/2022	19:40:56.891327
19	13/02/2022	19:50:57.248606
19	13/02/2022	20:00:57.563851
19	13/02/2022	20:10:57.921141
19	13/02/2022	20:20:58.189791
19	13/02/2022	20:30:58.547130
19	13/02/2022	20:41:01.162702
19	13/02/2022	20:51:01.520042
19	13/02/2022	21:01:01.877208
19	13/02/2022	21:11:02.234530
19	13/02/2022	21:21:02.502151
19	13/02/2022	21:31:02.767213
19	13/02/2022	21:41:03.026231
19	13/02/2022	21:51:03.383508
19	13/02/2022	22:01:03.656212
18	13/02/2022	22:11:03.917275
18	13/02/2022	22:21:04.186758
18	13/02/2022	22:31:04.544184
18	13/02/2022	22:41:04.901360
18	13/02/2022	22:51:05.258664
18	13/02/2022	23:01:05.518483
18	13/02/2022	23:11:05.875730
18	13/02/2022	23:21:06.233013
18	13/02/2022	23:31:06.509391
18	13/02/2022	23:41:06.866727
18	13/02/2022	23:51:07.223992
18	14/02/2022	00:01:09.839815
18	14/02/2022	00:11:10.197182
18	14/02/2022	00:21:10.554446
